"Site","Date_time","Temp","RH","Dewpoint"
"5","2018-02-07 16:40:00 -0800",18.5,42.5,5.5
"5","2018-02-07 16:50:00 -0800",18,43.5,5.4
"5","2018-02-07 17:00:00 -0800",18,45.5,6.1
"5","2018-02-07 17:10:00 -0800",18,51.5,7.9
"5","2018-02-07 17:20:00 -0800",17,51,6.8
"5","2018-02-07 17:30:00 -0800",16.5,53.5,7
"5","2018-02-07 17:40:00 -0800",16,55,7
"5","2018-02-07 17:50:00 -0800",15.5,56.5,6.9
"5","2018-02-07 18:00:00 -0800",15,56,6.3
"5","2018-02-07 18:10:00 -0800",15,55.5,6.2
"5","2018-02-07 18:20:00 -0800",15,55,6
"5","2018-02-07 18:30:00 -0800",14.5,56,5.8
"5","2018-02-07 18:40:00 -0800",14.5,56,5.8
"5","2018-02-07 18:50:00 -0800",14.5,57,6.1
"5","2018-02-07 19:00:00 -0800",14,58.5,6
"5","2018-02-07 19:10:00 -0800",13.5,58.5,5.5
"5","2018-02-07 19:20:00 -0800",13.5,57,5.2
"5","2018-02-07 19:30:00 -0800",14,57,5.6
"5","2018-02-07 19:40:00 -0800",14,57.5,5.8
"5","2018-02-07 19:50:00 -0800",13.5,58,5.4
"5","2018-02-07 20:00:00 -0800",13.5,58,5.4
"5","2018-02-07 20:10:00 -0800",13.5,58.5,5.5
"5","2018-02-07 20:20:00 -0800",13.5,59,5.7
"5","2018-02-07 20:30:00 -0800",13.5,57.5,5.3
"5","2018-02-07 20:40:00 -0800",13.5,58,5.4
"5","2018-02-07 20:50:00 -0800",13,58.5,5.1
"5","2018-02-07 21:00:00 -0800",13,59,5.2
"5","2018-02-07 21:10:00 -0800",13,59.5,5.3
"5","2018-02-07 21:20:00 -0800",13,59.5,5.3
"5","2018-02-07 21:30:00 -0800",13,60.5,5.5
"5","2018-02-07 21:40:00 -0800",12.5,60,5
"5","2018-02-07 21:50:00 -0800",12.5,60.5,5.1
"5","2018-02-07 22:00:00 -0800",13,61,5.7
"5","2018-02-07 22:10:00 -0800",13,61,5.7
"5","2018-02-07 22:20:00 -0800",12.5,61.5,5.3
"5","2018-02-07 22:30:00 -0800",12.5,62.5,5.5
"5","2018-02-07 22:40:00 -0800",12.5,62,5.4
"5","2018-02-07 22:50:00 -0800",13,61,5.7
"5","2018-02-07 23:00:00 -0800",13,61.5,5.8
"5","2018-02-07 23:10:00 -0800",13.5,60.5,6
"5","2018-02-07 23:20:00 -0800",13.5,60.5,6
"5","2018-02-07 23:30:00 -0800",13,60.5,5.5
"5","2018-02-07 23:40:00 -0800",11.5,65.5,5.3
"5","2018-02-07 23:50:00 -0800",11.5,65,5.2
"5","2018-02-08 00:00:00 -0800",12.5,63.5,5.8
"5","2018-02-08 00:10:00 -0800",13,64,6.4
"5","2018-02-08 00:20:00 -0800",13,64,6.4
"5","2018-02-08 00:30:00 -0800",12.5,64.5,6
"5","2018-02-08 00:40:00 -0800",12,64,5.4
"5","2018-02-08 00:50:00 -0800",12.5,65,6.1
"5","2018-02-08 01:00:00 -0800",12.5,65.5,6.2
"5","2018-02-08 01:10:00 -0800",12.5,64.5,6
"5","2018-02-08 01:20:00 -0800",12,65.5,5.7
"5","2018-02-08 01:30:00 -0800",11.5,68,5.8
"5","2018-02-08 01:40:00 -0800",11.5,68,5.8
"5","2018-02-08 01:50:00 -0800",12,66.5,6
"5","2018-02-08 02:00:00 -0800",12,67,6.1
"5","2018-02-08 02:10:00 -0800",12,68.5,6.4
"5","2018-02-08 02:20:00 -0800",12.5,68,6.8
"5","2018-02-08 02:30:00 -0800",12,68,6.3
"5","2018-02-08 02:40:00 -0800",11.5,68,5.8
"5","2018-02-08 02:50:00 -0800",12,68,6.3
"5","2018-02-08 03:00:00 -0800",11.5,69.5,6.1
"5","2018-02-08 03:10:00 -0800",11.5,72,6.6
"5","2018-02-08 03:20:00 -0800",11.5,70,6.2
"5","2018-02-08 03:30:00 -0800",12,66,5.9
"5","2018-02-08 03:40:00 -0800",12,67.5,6.2
"5","2018-02-08 03:50:00 -0800",12,66.5,6
"5","2018-02-08 04:00:00 -0800",12,66.5,6
"5","2018-02-08 04:10:00 -0800",12,68.5,6.4
"5","2018-02-08 04:20:00 -0800",11.5,68.5,5.9
"5","2018-02-08 04:30:00 -0800",11,69,5.5
"5","2018-02-08 04:40:00 -0800",11,70,5.7
"5","2018-02-08 04:50:00 -0800",10.5,72.5,5.8
"5","2018-02-08 05:00:00 -0800",10.5,69,5.1
"5","2018-02-08 05:10:00 -0800",11,66.5,5
"5","2018-02-08 05:20:00 -0800",11,67,5.1
"5","2018-02-08 05:30:00 -0800",11,67,5.1
"5","2018-02-08 05:40:00 -0800",10.5,69.5,5.2
"5","2018-02-08 05:50:00 -0800",10.5,68.5,5
"5","2018-02-08 06:00:00 -0800",10.5,66.5,4.5
"5","2018-02-08 06:10:00 -0800",10.5,68,4.9
"5","2018-02-08 06:20:00 -0800",10.5,66,4.4
"5","2018-02-08 06:30:00 -0800",10.5,65.5,4.3
"5","2018-02-08 06:40:00 -0800",10.5,67,4.6
"5","2018-02-08 06:50:00 -0800",11,65.5,4.8
"5","2018-02-08 07:00:00 -0800",10,69,4.6
"5","2018-02-08 07:10:00 -0800",9.5,71.5,4.6
"5","2018-02-08 07:20:00 -0800",9.5,71,4.5
"5","2018-02-08 07:30:00 -0800",10,70.5,4.9
"5","2018-02-08 07:40:00 -0800",10,70.5,4.9
"5","2018-02-08 07:50:00 -0800",10.5,70,5.3
"5","2018-02-08 08:00:00 -0800",10.5,72,5.7
"5","2018-02-08 08:10:00 -0800",10.5,75,6.3
"5","2018-02-08 08:20:00 -0800",10.5,75.5,6.4
"5","2018-02-08 08:30:00 -0800",10.5,75.5,6.4
"5","2018-02-08 08:40:00 -0800",10.5,73.5,6
"5","2018-02-08 08:50:00 -0800",11,70.5,5.9
"5","2018-02-08 09:00:00 -0800",11.5,69.5,6.1
"5","2018-02-08 09:10:00 -0800",12,69.5,6.6
"5","2018-02-08 09:20:00 -0800",12.5,68.5,6.9
"5","2018-02-08 09:30:00 -0800",12.5,70,7.2
"5","2018-02-08 09:40:00 -0800",13,69,7.5
"5","2018-02-08 09:50:00 -0800",13.5,66,7.3
"5","2018-02-08 10:00:00 -0800",14,66,7.8
"5","2018-02-08 10:10:00 -0800",14.5,62.5,7.4
"5","2018-02-08 10:20:00 -0800",15,60.5,7.4
"5","2018-02-08 10:30:00 -0800",15.5,60.5,7.9
"5","2018-02-08 10:40:00 -0800",16,59,8
"5","2018-02-08 10:50:00 -0800",16.5,58.5,8.3
"5","2018-02-08 11:00:00 -0800",17,58.5,8.8
"5","2018-02-08 11:10:00 -0800",18.5,55,9.3
"5","2018-02-08 11:20:00 -0800",19.5,51.5,9.2
"5","2018-02-08 11:30:00 -0800",23.5,45,10.9
"5","2018-02-08 11:40:00 -0800",21,49.5,10
"5","2018-02-08 11:50:00 -0800",21,51.5,10.6
"5","2018-02-08 12:00:00 -0800",21,51.5,10.6
"5","2018-02-08 12:10:00 -0800",21,49,9.9
"5","2018-02-08 12:20:00 -0800",21,45.5,8.8
"5","2018-02-08 12:30:00 -0800",21,48.5,9.7
"5","2018-02-08 12:40:00 -0800",21,48,9.6
"5","2018-02-08 12:50:00 -0800",21,48.5,9.7
"5","2018-02-08 13:00:00 -0800",21.5,45.5,9.2
"5","2018-02-08 13:10:00 -0800",22.5,44.5,9.8
"5","2018-02-08 13:20:00 -0800",24.5,39,9.6
"5","2018-02-08 13:30:00 -0800",29,36,12.4
"5","2018-02-08 13:40:00 -0800",34,26,11.8
"5","2018-02-08 13:50:00 -0800",29.5,31,10.6
"5","2018-02-08 14:00:00 -0800",26,38,10.6
"5","2018-02-08 14:10:00 -0800",27,34.5,10
"5","2018-02-08 14:20:00 -0800",25.5,39,10.5
"5","2018-02-08 14:30:00 -0800",26,35.5,9.6
"5","2018-02-08 14:40:00 -0800",24.5,36,8.5
"5","2018-02-08 14:50:00 -0800",22.5,38.5,7.7
"5","2018-02-08 15:00:00 -0800",22,40.5,8
"5","2018-02-08 15:10:00 -0800",22,39.5,7.6
"5","2018-02-08 15:20:00 -0800",21.5,38.5,6.8
"5","2018-02-08 15:30:00 -0800",21.5,42,8.1
"5","2018-02-08 15:40:00 -0800",21,42,7.6
"5","2018-02-08 15:50:00 -0800",21,41,7.3
"5","2018-02-08 16:00:00 -0800",21,41,7.3
"5","2018-02-08 16:10:00 -0800",20.5,42.5,7.3
"5","2018-02-08 16:20:00 -0800",20.5,42.5,7.3
"5","2018-02-08 16:30:00 -0800",20,42,6.7
"5","2018-02-08 16:40:00 -0800",20,43.5,7.2
"5","2018-02-08 16:50:00 -0800",19.5,44.5,7.1
"5","2018-02-08 17:00:00 -0800",19.5,44,6.9
"5","2018-02-08 17:10:00 -0800",19.5,45,7.3
"5","2018-02-08 17:20:00 -0800",19,49,8.1
"5","2018-02-08 17:30:00 -0800",18,51.5,7.9
"5","2018-02-08 17:40:00 -0800",17.5,52.5,7.7
"5","2018-02-08 17:50:00 -0800",17,54.5,7.8
"5","2018-02-08 18:00:00 -0800",16.5,56,7.7
"5","2018-02-08 18:10:00 -0800",16.5,56,7.7
"5","2018-02-08 18:20:00 -0800",15.5,58,7.3
"5","2018-02-08 18:30:00 -0800",15.5,57.5,7.2
"5","2018-02-08 18:40:00 -0800",15.5,58,7.3
"5","2018-02-08 18:50:00 -0800",16,55,7
"5","2018-02-08 19:00:00 -0800",15.5,55,6.5
"5","2018-02-08 19:10:00 -0800",15,56.5,6.4
"5","2018-02-08 19:20:00 -0800",15,55.5,6.2
"5","2018-02-08 19:30:00 -0800",15.5,53,6
"5","2018-02-08 19:40:00 -0800",15.5,53,6
"5","2018-02-08 19:50:00 -0800",15,52,5.2
"5","2018-02-08 20:00:00 -0800",15.5,50,5.1
"5","2018-02-08 20:10:00 -0800",16,49,5.3
"5","2018-02-08 20:20:00 -0800",15.5,51.5,5.6
"5","2018-02-08 20:30:00 -0800",15,52.5,5.4
"5","2018-02-08 20:40:00 -0800",15,51.5,5.1
"5","2018-02-08 20:50:00 -0800",15,51.5,5.1
"5","2018-02-08 21:00:00 -0800",14.5,52,4.8
"5","2018-02-08 21:10:00 -0800",14.5,52.5,4.9
"5","2018-02-08 21:20:00 -0800",15,51.5,5.1
"5","2018-02-08 21:30:00 -0800",15,51,5
"5","2018-02-08 21:40:00 -0800",15,51,5
"5","2018-02-08 21:50:00 -0800",15,51.5,5.1
"5","2018-02-08 22:00:00 -0800",14,53,4.6
"5","2018-02-08 22:10:00 -0800",14.5,53,5
"5","2018-02-08 22:20:00 -0800",14,55.5,5.2
"5","2018-02-08 22:30:00 -0800",13.5,55.5,4.8
"5","2018-02-08 22:40:00 -0800",13.5,56,4.9
"5","2018-02-08 22:50:00 -0800",13.5,56.5,5
"5","2018-02-08 23:00:00 -0800",14,57,5.6
"5","2018-02-08 23:10:00 -0800",14,55,5.1
"5","2018-02-08 23:20:00 -0800",14,56.5,5.5
"5","2018-02-08 23:30:00 -0800",13.5,57,5.2
"5","2018-02-08 23:40:00 -0800",13.5,57.5,5.3
"5","2018-02-08 23:50:00 -0800",13.5,58,5.4
"5","2018-02-09 00:00:00 -0800",13.5,57,5.2
"5","2018-02-09 00:10:00 -0800",13.5,56.5,5
"5","2018-02-09 00:20:00 -0800",13.5,58,5.4
"5","2018-02-09 00:30:00 -0800",13.5,58,5.4
"5","2018-02-09 00:40:00 -0800",13.5,59.5,5.8
"5","2018-02-09 00:50:00 -0800",13.5,59,5.7
"5","2018-02-09 01:00:00 -0800",13.5,58,5.4
"5","2018-02-09 01:10:00 -0800",12.5,63,5.7
"5","2018-02-09 01:20:00 -0800",12,64.5,5.5
"5","2018-02-09 01:30:00 -0800",12.5,63.5,5.8
"5","2018-02-09 01:40:00 -0800",13,60.5,5.5
"5","2018-02-09 01:50:00 -0800",12.5,63.5,5.8
"5","2018-02-09 02:00:00 -0800",12.5,63.5,5.8
"5","2018-02-09 02:10:00 -0800",12,64.5,5.5
"5","2018-02-09 02:20:00 -0800",12.5,63,5.7
"5","2018-02-09 02:30:00 -0800",12.5,63,5.7
"5","2018-02-09 02:40:00 -0800",12.5,64,5.9
"5","2018-02-09 02:50:00 -0800",12.5,65.5,6.2
"5","2018-02-09 03:00:00 -0800",12,64.5,5.5
"5","2018-02-09 03:10:00 -0800",12,64,5.4
"5","2018-02-09 03:20:00 -0800",12.5,63,5.7
"5","2018-02-09 03:30:00 -0800",12.5,62,5.4
"5","2018-02-09 03:40:00 -0800",12.5,61.5,5.3
"5","2018-02-09 03:50:00 -0800",12.5,61,5.2
"5","2018-02-09 04:00:00 -0800",12.5,61.5,5.3
"5","2018-02-09 04:10:00 -0800",12.5,61.5,5.3
"5","2018-02-09 04:20:00 -0800",12,61,4.7
"5","2018-02-09 04:30:00 -0800",12.5,59,4.7
"5","2018-02-09 04:40:00 -0800",12.5,59,4.7
"5","2018-02-09 04:50:00 -0800",12.5,58.5,4.6
"5","2018-02-09 05:00:00 -0800",12.5,61,5.2
"5","2018-02-09 05:10:00 -0800",12,62.5,5.1
"5","2018-02-09 05:20:00 -0800",11.5,64,4.9
"5","2018-02-09 05:30:00 -0800",11.5,63.5,4.8
"5","2018-02-09 05:40:00 -0800",12,62,5
"5","2018-02-09 05:50:00 -0800",11.5,63,4.7
"5","2018-02-09 06:00:00 -0800",11.5,65,5.2
"5","2018-02-09 06:10:00 -0800",11,66,4.9
"5","2018-02-09 06:20:00 -0800",11,66.5,5
"5","2018-02-09 06:30:00 -0800",10.5,69.5,5.2
"5","2018-02-09 06:40:00 -0800",10.5,69.5,5.2
"5","2018-02-09 06:50:00 -0800",10.5,70.5,5.4
"5","2018-02-09 07:00:00 -0800",10,71,5
"5","2018-02-09 07:10:00 -0800",10.5,68.5,5
"5","2018-02-09 07:20:00 -0800",11,68.5,5.4
"5","2018-02-09 07:30:00 -0800",11,68,5.3
"5","2018-02-09 07:40:00 -0800",11,67.5,5.2
"5","2018-02-09 07:50:00 -0800",11.5,67,5.6
"5","2018-02-09 08:00:00 -0800",12,66,5.9
"5","2018-02-09 08:10:00 -0800",11.5,67,5.6
"5","2018-02-09 08:20:00 -0800",11,72,6.2
"5","2018-02-09 08:30:00 -0800",11.5,69.5,6.1
"5","2018-02-09 08:40:00 -0800",11.5,68,5.8
"5","2018-02-09 08:50:00 -0800",12,71,6.9
"5","2018-02-09 09:00:00 -0800",12.5,68.5,6.9
"5","2018-02-09 09:10:00 -0800",13,68.5,7.3
"5","2018-02-09 09:20:00 -0800",12.5,68.5,6.9
"5","2018-02-09 09:30:00 -0800",12.5,67.5,6.7
"5","2018-02-09 09:40:00 -0800",13,71,7.9
"5","2018-02-09 09:50:00 -0800",13.5,68,7.7
"5","2018-02-09 10:00:00 -0800",14.5,66.5,8.3
"5","2018-02-09 10:10:00 -0800",14.5,66,8.2
"5","2018-02-09 10:20:00 -0800",15,63.5,8.1
"5","2018-02-09 10:30:00 -0800",16,63,9
"5","2018-02-09 10:40:00 -0800",16.5,63.5,9.6
"5","2018-02-09 10:50:00 -0800",17,62.5,9.8
"5","2018-02-09 11:00:00 -0800",17.5,62.5,10.3
"5","2018-02-09 11:10:00 -0800",20,58,11.5
"5","2018-02-09 11:20:00 -0800",21,52,10.8
"5","2018-02-09 11:30:00 -0800",27,41,12.6
"5","2018-02-09 11:40:00 -0800",22.5,47.5,10.8
"5","2018-02-09 11:50:00 -0800",22.5,51,11.9
"5","2018-02-09 12:00:00 -0800",22.5,48.5,11.1
"5","2018-02-09 12:10:00 -0800",21.5,45,9.1
"5","2018-02-09 12:20:00 -0800",21.5,40.5,7.5
"5","2018-02-09 12:30:00 -0800",21.5,39.5,7.2
"5","2018-02-09 12:40:00 -0800",22,37,6.7
"5","2018-02-09 12:50:00 -0800",22.5,39.5,8.1
"5","2018-02-09 13:00:00 -0800",23.5,39,8.8
"5","2018-02-09 13:10:00 -0800",25,35.5,8.7
"5","2018-02-09 13:20:00 -0800",26.5,31.5,8.2
"5","2018-02-09 13:30:00 -0800",30.5,30,11
"5","2018-02-09 13:40:00 -0800",35.5,25.5,12.8
"5","2018-02-09 13:50:00 -0800",33,22.5,8.8
"5","2018-02-09 14:00:00 -0800",28.5,29.5,9
"5","2018-02-09 14:10:00 -0800",29.5,29.5,9.9
"5","2018-02-09 14:20:00 -0800",27.5,34,10.2
"5","2018-02-09 14:30:00 -0800",28.5,34,11.1
"5","2018-02-09 14:40:00 -0800",26.5,35,9.8
"5","2018-02-09 14:50:00 -0800",24.5,39.5,9.8
"5","2018-02-09 15:00:00 -0800",24,41.5,10.1
"5","2018-02-09 15:10:00 -0800",24,40,9.6
"5","2018-02-09 15:20:00 -0800",23.5,41.5,9.7
"5","2018-02-09 15:30:00 -0800",23,42.5,9.6
"5","2018-02-09 15:40:00 -0800",23,42.5,9.6
"5","2018-02-09 15:50:00 -0800",22.5,42.5,9.1
"5","2018-02-09 16:00:00 -0800",22.5,44,9.6
"5","2018-02-09 16:10:00 -0800",22,45.5,9.7
"5","2018-02-09 16:20:00 -0800",22,47,10.2
"5","2018-02-09 16:30:00 -0800",22,48,10.5
"5","2018-02-09 16:40:00 -0800",21.5,49.5,10.5
"5","2018-02-09 16:50:00 -0800",21,48.5,9.7
"5","2018-02-09 17:00:00 -0800",21,50.5,10.3
"5","2018-02-09 17:10:00 -0800",21,53.5,11.2
"5","2018-02-09 17:20:00 -0800",20.5,53,10.6
"5","2018-02-09 17:30:00 -0800",19.5,52,9.4
"5","2018-02-09 17:40:00 -0800",19.5,54,10
"5","2018-02-09 17:50:00 -0800",19,53.5,9.4
"5","2018-02-09 18:00:00 -0800",18.5,58,10.1
"5","2018-02-09 18:10:00 -0800",18,60,10.1
"5","2018-02-09 18:20:00 -0800",18,56,9.1
"5","2018-02-09 18:30:00 -0800",18,57,9.4
"5","2018-02-09 18:40:00 -0800",17.5,54,8.1
"5","2018-02-09 18:50:00 -0800",17.5,58,9.2
"5","2018-02-09 19:00:00 -0800",16,59.5,8.1
"5","2018-02-09 19:10:00 -0800",16.5,56.5,7.8
"5","2018-02-09 19:20:00 -0800",15.5,62.5,8.4
"5","2018-02-09 19:30:00 -0800",15,63,8
"5","2018-02-09 19:40:00 -0800",15.5,59.5,7.7
"5","2018-02-09 19:50:00 -0800",15.5,57.5,7.2
"5","2018-02-09 20:00:00 -0800",15.5,58,7.3
"5","2018-02-09 20:10:00 -0800",15.5,53.5,6.1
"5","2018-02-09 20:20:00 -0800",15.5,52,5.7
"5","2018-02-09 20:30:00 -0800",15.5,52.5,5.8
"5","2018-02-09 20:40:00 -0800",15,53,5.5
"5","2018-02-09 20:50:00 -0800",14.5,55,5.6
"5","2018-02-09 21:00:00 -0800",15,51.5,5.1
"5","2018-02-09 21:10:00 -0800",14.5,53,5
"5","2018-02-09 21:20:00 -0800",15,50,4.7
"5","2018-02-09 21:30:00 -0800",15.5,50,5.1
"5","2018-02-09 21:40:00 -0800",15,49,4.4
"5","2018-02-09 21:50:00 -0800",14.5,55,5.6
"5","2018-02-09 22:00:00 -0800",13.5,55.5,4.8
"5","2018-02-09 22:10:00 -0800",13.5,56.5,5
"5","2018-02-09 22:20:00 -0800",13,57,4.7
"5","2018-02-09 22:30:00 -0800",14,53,4.6
"5","2018-02-09 22:40:00 -0800",14,51.5,4.2
"5","2018-02-09 22:50:00 -0800",14,54.5,5
"5","2018-02-09 23:00:00 -0800",12.5,57.5,4.3
"5","2018-02-09 23:10:00 -0800",13,55.5,4.3
"5","2018-02-09 23:20:00 -0800",13.5,54,4.4
"5","2018-02-09 23:30:00 -0800",12.5,60.5,5.1
"5","2018-02-09 23:40:00 -0800",12,62.5,5.1
"5","2018-02-09 23:50:00 -0800",12,60,4.5
"5","2018-02-10 00:00:00 -0800",12.5,58,4.5
"5","2018-02-10 00:10:00 -0800",13,58,4.9
"5","2018-02-10 00:20:00 -0800",12,60,4.5
"5","2018-02-10 00:30:00 -0800",12,62,5
"5","2018-02-10 00:40:00 -0800",11.5,63,4.7
"5","2018-02-10 00:50:00 -0800",11,64.5,4.6
"5","2018-02-10 01:00:00 -0800",11,62.5,4.1
"5","2018-02-10 01:10:00 -0800",11.5,60.5,4.1
"5","2018-02-10 01:20:00 -0800",11.5,63,4.7
"5","2018-02-10 01:30:00 -0800",11,64.5,4.6
"5","2018-02-10 01:40:00 -0800",10,68.5,4.5
"5","2018-02-10 01:50:00 -0800",10.5,67,4.6
"5","2018-02-10 02:00:00 -0800",10.5,68.5,5
"5","2018-02-10 02:10:00 -0800",10.5,67,4.6
"5","2018-02-10 02:20:00 -0800",10.5,67.5,4.7
"5","2018-02-10 02:30:00 -0800",9,70.5,3.9
"5","2018-02-10 02:40:00 -0800",9,73.5,4.5
"5","2018-02-10 02:50:00 -0800",9,73.5,4.5
"5","2018-02-10 03:00:00 -0800",9.5,72.5,4.8
"5","2018-02-10 03:10:00 -0800",9.5,73,4.9
"5","2018-02-10 03:20:00 -0800",9.5,71.5,4.6
"5","2018-02-10 03:30:00 -0800",9.5,70,4.3
"5","2018-02-10 03:40:00 -0800",9.5,70.5,4.4
"5","2018-02-10 03:50:00 -0800",10.5,67,4.6
"5","2018-02-10 04:00:00 -0800",10.5,65,4.2
"5","2018-02-10 04:10:00 -0800",9.5,69.5,4.2
"5","2018-02-10 04:20:00 -0800",10,67.5,4.3
"5","2018-02-10 04:30:00 -0800",9,71,4
"5","2018-02-10 04:40:00 -0800",9.5,68.5,4
"5","2018-02-10 04:50:00 -0800",10,66.5,4.1
"5","2018-02-10 05:00:00 -0800",10.5,64.5,4.1
"5","2018-02-10 05:10:00 -0800",10.5,63.5,3.9
"5","2018-02-10 05:20:00 -0800",10.5,63.5,3.9
"5","2018-02-10 05:30:00 -0800",10.5,62,3.5
"5","2018-02-10 05:40:00 -0800",9.5,66,3.5
"5","2018-02-10 05:50:00 -0800",9.5,64.5,3.2
"5","2018-02-10 06:00:00 -0800",10,65.5,3.8
"5","2018-02-10 06:10:00 -0800",10,63.5,3.4
"5","2018-02-10 06:20:00 -0800",10,64,3.5
"5","2018-02-10 06:30:00 -0800",10,62,3.1
"5","2018-02-10 06:40:00 -0800",10,67.5,4.3
"5","2018-02-10 06:50:00 -0800",9.5,66.5,3.6
"5","2018-02-10 07:00:00 -0800",9.5,65.5,3.4
"5","2018-02-10 07:10:00 -0800",9,66.5,3.1
"5","2018-02-10 07:20:00 -0800",9,68.5,3.5
"5","2018-02-10 07:30:00 -0800",9.5,64.5,3.2
"5","2018-02-10 07:40:00 -0800",10,66,4
"5","2018-02-10 07:50:00 -0800",9.5,62,2.6
"5","2018-02-10 08:00:00 -0800",9.5,63,2.8
"5","2018-02-10 08:10:00 -0800",9,68.5,3.5
"5","2018-02-10 08:20:00 -0800",8.5,68.5,3
"5","2018-02-10 08:30:00 -0800",9,70,3.8
"5","2018-02-10 08:40:00 -0800",9,71.5,4.1
"5","2018-02-10 08:50:00 -0800",9,72.5,4.3
"5","2018-02-10 09:00:00 -0800",10,73,5.4
"5","2018-02-10 09:10:00 -0800",10.5,72.5,5.8
"5","2018-02-10 09:20:00 -0800",10.5,73,5.9
"5","2018-02-10 09:30:00 -0800",11,71.5,6.1
"5","2018-02-10 09:40:00 -0800",11.5,68,5.8
"5","2018-02-10 09:50:00 -0800",12,64.5,5.5
"5","2018-02-10 10:00:00 -0800",13,64,6.4
